,ns,Ts,V0s,Is_0,Is_1,Is_2,Is_3,Is_4
43,66123064562.00923,2141.4097045342105,-1.9261489470142332,-1.0542142631222929e-06,-9.508444669996494e-08,-2.2454335305971544e-07,-3.371263017799046e-07,-6.34275874230189e-07
44,47373835021.22237,1690.8691094838832,-0.16969294192423057,-1.481903843988706e-06,-1.863759213620237e-07,-2.7219206695507923e-07,-3.518645788532713e-07,-5.698924279119141e-07
45,207976299508.38177,2035.8663335592162,-0.5265304145676892,-5.299833896987978e-06,-6.261645552809431e-07,-9.484971292808822e-07,-1.2467853177746263e-06,-2.0623301997258955e-06
46,77689236645.9118,1286.2392502686953,-0.9112527163967123,-2.2089713951195088e-06,-2.3426018742617091e-07,-3.886651684018219e-07,-5.299240515242501e-07,-9.131976936450413e-07
47,133632204955.31831,2072.253157895068,-0.9258282113932437,-3.069630067589815e-06,-3.5749272568591616e-07,-5.831062338048957e-07,-7.898905262317259e-07,-1.3517555964075325e-06
48,259588229560.796,2016.3754388671987,-1.9347867300575987,-4.095938011900829e-06,-3.4370018369020555e-07,-7.865014015878631e-07,-1.1718010259047734e-06,-2.1909405376633323e-06
49,73751028945.6066,1330.772921360013,-1.2120116205032365,-1.8813931652539443e-06,-1.9042381553449397e-07,-3.4030515782169445e-07,-4.7601697540360663e-07,-8.419108294116807e-07
50,252940519535.39996,1927.4561395415246,-1.6574758017437055,-4.548556699152938e-06,-4.2388135332333063e-07,-8.448727652759305e-07,-1.2181199548470205e-06,-2.2128067578128404e-06
51,176993292708.44598,1275.0130462749007,-0.7875887863496285,-5.053406883257395e-06,-5.129953178466188e-07,-8.207195467035923e-07,-1.1025505082185558e-06,-1.8667143948623939e-06
52,147037779928.54364,901.0383516485105,-1.7198380646628129,-3.507399828181546e-06,-2.5697450066611017e-07,-5.597244532729118e-07,-8.250026292601682e-07,-1.5264065640987232e-06
53,54872155590.91669,1338.6762637167071,-1.7465019955545826,-1.1506515660964278e-06,-9.891295061815269e-08,-2.1950855177268457e-07,-3.256413818673321e-07,-6.074799226751039e-07
54,88063116960.32057,1553.3526667822737,-1.953176489705939,-1.5761964458450972e-06,-1.2356254573135498e-07,-3.079176915882833e-07,-4.6830168783476104e-07,-8.92733037732143e-07
55,287395853374.043,1111.4907807056795,-0.26850838586323067,-9.530719638647767e-06,-9.438002586850611e-07,-1.379760357841834e-06,-1.781097329122512e-06,-2.869209114619416e-06
56,62800682844.31947,1046.2546098033645,-0.749296596952987,-2.055161426912377e-06,-2.1474297411294276e-07,-3.467219073705582e-07,-4.6794226247675895e-07,-7.976794071739364e-07
57,236757003784.13907,476.54015990293624,-0.4928138107216806,-9.611648791011343e-06,-7.681894065068978e-07,-1.1547952786443e-06,-1.50314567494803e-06,-2.4270193930575836e-06
58,45423282832.76671,1756.7780413113976,-0.18503708170996358,-1.3923817662850022e-06,-1.7658448709327488e-07,-2.580463445596179e-07,-3.3361278057801026e-07,-5.402128125615022e-07
59,196365899235.52603,2738.104485063021,-0.5552868589901785,-4.441159005650842e-06,-5.708094962025807e-07,-8.616284205566719e-07,-1.131108723182356e-06,-1.8689643780699831e-06
60,93072811888.92625,2711.6351376369994,-1.3692093515423776,-1.6725458346198281e-06,-1.9730580292096834e-07,-3.5440147449203037e-07,-4.959345988258382e-07,-8.760658200288175e-07
61,118029512072.47852,2187.187136500158,-0.74932262080427,-2.8050186727763834e-06,-3.414669488746445e-07,-5.383189658911015e-07,-7.195895312883377e-07,-1.2135799017059526e-06
62,43039592375.34223,2707.7951332322928,-0.23546018085992038,-1.07755125069769e-06,-1.5028573799979118e-07,-2.1774708499592036e-07,-2.8006341726124094e-07,-4.4954555132999774e-07
63,195733415242.97098,955.5588934951418,-1.3947089983789775,-5.068525529950512e-06,-4.1737444528849515e-07,-7.794459626914353e-07,-1.1015414866074186e-06,-1.9577121692787678e-06
64,155431466047.69022,1221.9844696909045,-1.4011314827901713,-3.7274381769106507e-06,-3.34993491077926e-07,-6.288422226196427e-07,-8.922066547705881e-07,-1.5974730398055596e-06
65,93321764878.20801,584.457492045952,-0.8911744285269809,-3.605920643963022e-06,-3.0614675440156255e-07,-5.095175034339727e-07,-6.944694638622981e-07,-1.1932088105711065e-06
66,149631433185.65048,701.6125091303138,-0.28418127051014075,-6.13846480753041e-06,-5.661156113484117e-07,-8.406730957948544e-07,-1.0937207518779073e-06,-1.7811856585338925e-06
67,99348787824.18394,2558.33464058415,-0.20841029933834365,-2.5586257247167234e-06,-3.444553001397277e-07,-5.003492448399472e-07,-6.455070337899981e-07,-1.044053719209826e-06
68,43998712299.26974,732.5728269291164,-0.5237560925809788,-1.8039575998426424e-06,-1.8197000822295923e-07,-2.8409714899363777e-07,-3.783637088309987e-07,-6.356421468426434e-07
69,41130184593.94708,915.8714119052638,-1.457361222707756,-1.1417611701773998e-06,-1.0080210632372446e-07,-1.9917387407824065e-07,-2.870543107240394e-07,-5.221306177440262e-07
70,189686620865.29218,1745.4295020692548,-0.8294661498274076,-4.730576995441649e-06,-5.202634315547417e-07,-8.327888660850538e-07,-1.1195274309552723e-06,-1.8986992994916002e-06
71,171757082158.73465,1802.2268906508684,-0.3150981833058062,-4.886186545224326e-06,-5.766740948909463e-07,-8.531650639956908e-07,-1.1101295147986016e-06,-1.8149396687517232e-06
72,72366397895.23749,1921.3263483492847,-1.213915058793396,-1.5829754472499043e-06,-1.7697773797070083e-07,-3.1121161264287224e-07,-4.327041318150582e-07,-7.598992749514782e-07
73,237249013739.89603,444.317778527312,-0.25206871988888624,-1.0367306554306465e-05,-8.356774140392302e-07,-1.2137550694844407e-06,-1.5561856656353696e-06,-2.46701616760985e-06
74,50324871373.70038,2257.2837150156106,-0.527085453819967,-1.2641128074541628e-06,-1.6465511727871904e-07,-2.5000932918611707e-07,-3.285568401563074e-07,-5.419165221167571e-07
75,71845840243.77507,1419.445177331647,-1.1883126672933022,-1.8009422763423328e-06,-1.8654526367262593e-07,-3.303675399707283e-07,-4.607002876459596e-07,-8.122104323974142e-07
76,54337077871.4204,2686.4057507810517,-0.8957291365965196,-1.1409116783340922e-06,-1.485865805949033e-07,-2.3826440624035943e-07,-3.1994995261368155e-07,-5.401872189028992e-07
77,81512931567.1132,2241.4132419434354,-0.8646748290823985,-1.8628968267560382e-06,-2.2919476220135913e-07,-3.691764685262014e-07,-4.974131511620343e-07,-8.453470249762247e-07
78,209610130425.8955,1613.1429113163751,-0.40109817193046116,-6.032088582213576e-06,-6.739094296535963e-07,-1.0070845628391775e-06,-1.3156001414757785e-06,-2.1588662646929977e-06
79,75221044276.59724,412.7179573258749,-1.961768815820178,-2.2505722778951535e-06,-1.1673053145484802e-07,-3.1725287290383683e-07,-4.884221476898128e-07,-9.356200784169319e-07
80,211770409279.09766,2790.333915172467,-1.8048032421779563,-3.163729540100994e-06,-3.195291046510513e-07,-6.640737335422111e-07,-9.688105696058743e-07,-1.7818736979302737e-06
81,42035753298.175,1511.32708623152,-1.9884014478367316,-7.540881967550225e-07,-5.874214147182946e-08,-1.5235717533046937e-07,-2.3290738054282695e-07,-4.444030491112573e-07
82,128202052359.0226,1401.266764612541,-0.8909562627865655,-3.4770142696687976e-06,-3.665041193680827e-07,-6.009785315183298e-07,-8.15669918462892e-07,-1.3984286225484435e-06
83,70859649992.91345,1740.1593612044535,-0.7581070032400063,-1.8628827215930525e-06,-2.1909557450853853e-07,-3.4938965982379906e-07,-4.690553555994974e-07,-7.943634985370325e-07
84,73044895022.32396,1561.295599856371,-1.245191631480082,-1.726634322064495e-06,-1.8089658645270067e-07,-3.242513376367516e-07,-4.5388779238391983e-07,-8.030477119751453e-07
85,78451513007.65746,2253.601913959827,-1.5110234103280096,-1.4462649082983066e-06,-1.5664476268325663e-07,-2.9933834219816405e-07,-4.269039168725894e-07,-7.68071328727629e-07
86,65658375365.09749,2661.9246098795584,-1.6829072055229632,-1.0595320726854829e-06,-1.1507979677259692e-07,-2.3195051718611305e-07,-3.351916564862179e-07,-6.09171559756547e-07
87,113697984945.80452,2335.790424597715,-1.1426690607430976,-2.3404120550826885e-06,-2.7382010424388366e-07,-4.6676936899771617e-07,-6.423614529990098e-07,-1.1172131431764749e-06
88,141523062902.5201,648.2017048669563,-0.3954822986297408,-5.826815103447996e-06,-5.231478257427023e-07,-7.895929729090027e-07,-1.0343980289662071e-06,-1.697834622999418e-06
89,51338817680.65966,1506.8805841137303,-0.6840807675573815,-1.4719360523529304e-06,-1.7106797518664924e-07,-2.703269963636478e-07,-3.615061810120551e-07,-6.092629368178322e-07
90,52796465014.757935,2590.2843442406715,-1.8163684683981258,-8.163268729509378e-07,-8.379661424803714e-08,-1.8066832146436317e-07,-2.6522334596088625e-07,-4.88056266158266e-07
91,287096398822.6583,1013.0687212293951,-1.3123015203335613,-7.261205678069051e-06,-6.0673072914258e-07,-1.0851529631389822e-06,-1.5097013335941165e-06,-2.6329666156307475e-06
92,159993409858.82413,508.2119261984741,-0.23549925160829033,-7.2784849410124245e-06,-6.163617670501695e-07,-9.053244581356046e-07,-1.1701495955008155e-06,-1.884489144127984e-06
93,246097255900.7992,2523.8662609989638,-1.5122551721235882,-4.241028462123321e-06,-4.522377111119427e-07,-8.39346179547277e-07,-1.18670623300592e-06,-2.1192448396734375e-06
94,138567633837.89594,2730.6211972283872,-1.9331171600461614,-1.998896404910505e-06,-1.9096008066422107e-07,-4.324462193397409e-07,-6.439518459728473e-07,-1.2055406955183046e-06
95,52127012291.61898,1665.8759488944252,-1.8228382396153016,-9.64911075515967e-07,-8.552949397492717e-08,-1.9478305451181586e-07,-2.903108990719682e-07,-5.429532442265405e-07
96,40196666912.6846,2085.3345241604256,-0.6607430167050494,-1.0080322968091583e-06,-1.2763219345582075e-07,-1.9819686009469022e-07,-2.627853330038119e-07,-4.374340232547021e-07
97,81545718492.12204,846.5568182534628,-1.4675425985060417,-2.2712455074889874e-06,-1.882311760128756e-07,-3.718213800599143e-07,-5.358645774955134e-07,-9.748237961206906e-07
98,51186174874.03737,1189.3730945077832,-0.9741450564019027,-1.49153656211082e-06,-1.566986651417398e-07,-2.6459918421556833e-07,-3.629497877621408e-07,-6.290189630920969e-07
99,78793266513.9584,1516.7454307652276,-0.6988411813900315,-2.2286740202720125e-06,-2.5372433016110917e-07,-4.019266924744563e-07,-5.383440064396082e-07,-9.099291431810057e-07
100,140523798409.81882,878.3761667186094,-1.4266516292015694,-3.798666941341834e-06,-3.0948924024323043e-07,-5.924743697998345e-07,-8.447117100333809e-07,-1.5171851059532667e-06
101,40948633183.089455,562.4252924230891,-0.23047953165753943,-2.031171593147651e-06,-1.9956728823928386e-07,-2.9892789243426926e-07,-3.912135630471334e-07,-6.442328355783688e-07
102,64403875688.42921,302.1279088872339,-0.7921133831382969,-3.333619208153158e-06,-2.4974251867339213e-07,-4.083044872737067e-07,-5.522086683050066e-07,-9.389640854527788e-07
103,60233062958.57359,563.6246381283156,-0.05205143599918993,-3.057506880058991e-06,-2.9556567075108286e-07,-4.3174413122232585e-07,-5.585551691246077e-07,-9.067625236117992e-07
104,250001359045.07092,1843.4950560222192,-0.6693736355565458,-6.309924899509556e-06,-7.038843580597958e-07,-1.0881711828879856e-06,-1.4418413418754133e-06,-2.4042658600908488e-06
105,128268319087.5242,2722.7122615715243,-1.9268592326353833,-1.8598397719024216e-06,-1.7839752767957968e-07,-4.034696484679101e-07,-6.005971255745177e-07,-1.1238456325025807e-06
106,200853801422.44153,1496.2451242227737,-1.8974378086363792,-3.6277565091242304e-06,-2.815365554113508e-07,-6.54911049506728e-07,-9.79885783290944e-07,-1.8386442178012045e-06
107,128675185854.95732,457.5892335912907,-1.2740648512846107,-4.609508071418885e-06,-3.2971994431358867e-07,-6.00945042043785e-07,-8.413316780793815e-07,-1.4766714825806812e-06
108,125135333325.44817,395.63762831015373,-1.9719659595850723,-3.574349059274119e-06,-1.7768005791557637e-07,-4.720961635756422e-07,-7.190263580603656e-07,-1.354781349970729e-06
109,251877830424.35623,1849.8979656824863,-1.2457927709074639,-5.3294046346671865e-06,-5.462536352724102e-07,-9.508512464939696e-07,-1.3164647557728443e-06,-2.300078482456333e-06
110,77261715448.08775,595.2373949200683,-1.5277276744971366,-2.422602579522142e-06,-1.7840788313918087e-07,-3.643772517476591e-07,-5.294108377064405e-07,-9.68932861896448e-07
111,78237909870.96709,2636.1085291684008,-0.9514088757739965,-1.62761059560569e-06,-2.070007858472597e-07,-3.3644973533340177e-07,-4.5463954966300287e-07,-7.7439222355655e-07
112,52908836153.15369,779.5819808988206,-1.753027886352962,-1.3856246676097408e-06,-1.0200570968111524e-07,-2.3480266062809433e-07,-3.5155044189889053e-07,-6.617255159461851e-07
113,160428755883.04385,490.1733971738262,-0.24348742054731742,-7.354362788565863e-06,-6.167241650800981e-07,-9.062855143043416e-07,-1.1713999264775441e-06,-1.8857546718586367e-06
114,155333379913.23465,1753.1229027905126,-0.7578538237553045,-3.981189665265138e-06,-4.488754179004337e-07,-7.115216991095656e-07,-9.531554139848218e-07,-1.611206059621318e-06
115,223144483799.88135,1418.131506176172,-1.0505213308373824,-5.5799192119762225e-06,-5.514946684352707e-07,-9.247905869855721e-07,-1.263587595781536e-06,-2.1764439087485244e-06
116,43839451393.644905,1147.8029768567558,-0.6216663092748844,-1.4439887093650247e-06,-1.5958735515483021e-07,-2.512233030706202e-07,-3.3553046087608783e-07,-5.649295233870839e-07
117,122930164245.78067,1124.8275627384533,-1.1673852821250417,-3.336605962525509e-06,-3.153349100370491e-07,-5.553514367481618e-07,-7.727314240871489e-07,-1.358557651907907e-06
118,123425364946.23546,2141.472797430474,-1.6579533988328707,-2.1866239775655533e-06,-2.176672117909261e-07,-4.406569339565744e-07,-6.391181446721289e-07,-1.1696347534562475e-06
119,43672733244.612816,2398.724356245943,-1.9097495224872014,-6.694933883494851e-07,-6.418951433815749e-08,-1.475741990832445e-07,-2.1962348941009744e-07,-4.084813038519905e-07
120,165848799951.90134,408.2345655395012,-1.2537328839782662,-5.952337372485545e-06,-4.1113515685067436e-07,-7.35305238634796e-07,-1.019993813748288e-06,-1.7649646264090399e-06
121,255442140180.09143,1915.7991800012012,-0.9937146849616001,-5.777472150962922e-06,-6.246532891123877e-07,-1.0232246460870875e-06,-1.3867656188139925e-06,-2.3703610907264607e-06
122,204969172387.88724,808.0961724901708,-0.11058499154013623,-8.103753639365073e-06,-7.659442021121693e-07,-1.106296184895325e-06,-1.4205220952163542e-06,-2.2743581475182576e-06
123,65485803543.830635,1216.297612011456,-0.7131242237198621,-2.0320947311858793e-06,-2.2082767949653897e-07,-3.529045874566655e-07,-4.7435457976359877e-07,-8.049419660713517e-07
124,143034512636.69006,1566.1105560554322,-1.6221174023512228,-2.88337601211805e-06,-2.619363632033981e-07,-5.316425877568322e-07,-7.715789610260794e-07,-1.4125933445159742e-06
125,270869876734.25797,1611.6795313098853,-1.4552263913602346,-5.585019366138717e-06,-5.198103139788825e-07,-9.656281377865849e-07,-1.3634415283867047e-06,-2.4249413247906975e-06
126,84198598750.37819,2064.688341951266,-1.091234886024993,-1.8581111115066155e-06,-2.1538764588770313e-07,-3.655876449566198e-07,-5.022684085210246e-07,-8.716694851089853e-07
127,122558684274.1997,2702.472040335397,-1.1860213854687809,-2.344173920797928e-06,-2.827957905735538e-07,-4.827812088891874e-07,-6.646072289201603e-07,-1.1560187300028613e-06
128,79887455958.42285,417.9922963254079,-1.2977665377443648,-3.08514239672025e-06,-2.2188534322338414e-07,-4.140750142713e-07,-5.855112065421432e-07,-1.0419971087434082e-06
129,77597197230.86737,2103.213413097359,-0.4404642897142008,-2.0513992644838754e-06,-2.6102250430859144e-07,-3.9303571735981627e-07,-5.152435736358131e-07,-8.492430114111931e-07
130,242914681260.7557,2675.8962553713914,-1.4701452417343162,-4.162253011194133e-06,-4.575016970021682e-07,-8.345830843747701e-07,-1.1738660820572034e-06,-2.086195737036387e-06
131,153465685856.97977,335.6335079958175,-0.759498540612882,-6.791464889112179e-06,-4.950478254679732e-07,-7.845848916166979e-07,-1.0434513788468448e-06,-1.7270361844144152e-06
132,91130136228.28372,2520.297057054274,-0.992317903896645,-1.907259341005051e-06,-2.3658494042868485e-07,-3.887009923437007e-07,-5.276106517719361e-07,-9.037454837717108e-07
133,121965843292.81552,1982.7187481136036,-1.8274736742022797,-2.0790112541621554e-06,-1.8804535445442963e-07,-4.1723267854700637e-07,-6.19010690984268e-07,-1.155803770728527e-06
134,157532954067.764,421.91662986166193,-1.916812978416737,-4.3913655156632e-06,-2.3069548312073398e-07,-5.749659931468541e-07,-8.63720090523678e-07,-1.6048114661690508e-06
135,167835094861.1846,426.0536481477484,-0.8626606669821701,-6.716689323654039e-06,-5.056839768433689e-07,-8.195109330588569e-07,-1.1002415526662052e-06,-1.8432124385301732e-06
136,71961548566.02867,2281.8107562115347,-1.292690314428672,-1.4258497946972758e-06,-1.6450537081025774e-07,-2.927050327650069e-07,-4.0832053564336565e-07,-7.188461922854742e-07
137,221355676641.89185,1615.8916883397826,-0.9788650956244511,-5.396010701344906e-06,-5.61273182039088e-07,-9.240555379039956e-07,-1.254763353765882e-06,-2.1489544007627856e-06
138,71025357248.41353,2075.462893512218,-0.21454246430159785,-2.0019440672933645e-06,-2.597227271678705e-07,-3.798156412829647e-07,-4.9144919260673e-07,-7.974330538157702e-07
139,78394827916.01971,1816.593141351187,-1.0705587275151063,-1.8391199840326167e-06,-2.0736027843919106e-07,-3.524170280491706e-07,-4.844659781223921e-07,-8.414660590305869e-07
140,80795346217.6606,2527.542114300273,-1.8007688763978662,-1.2704127240922293e-06,-1.2846097265380904e-07,-2.753544717187568e-07,-4.0455552305479237e-07,-7.473341038008276e-07
141,51984702866.25189,2091.9491815614183,-1.415583423543628,-1.0242541733799377e-06,-1.1323642522268146e-07,-2.1040852291657467e-07,-2.972798095750013e-07,-5.291662573014873e-07
142,68174606468.43038,1077.0167193311072,-1.7956638233457938,-1.5240731595601993e-06,-1.186254618797635e-07,-2.745704959006141e-07,-4.1151545645854224e-07,-7.752173489556347e-07
143,48950274946.396675,345.03293490668693,-0.37848606214720304,-2.8043692095550186e-06,-2.3541688138112244e-07,-3.5982823858315945e-07,-4.7461513058608387e-07,-7.873498912241021e-07
144,113998023270.07227,2747.0529101135035,-0.36942973735392237,-2.735195057278592e-06,-3.6787496971432083e-07,-5.435764153077533e-07,-7.067728288716329e-07,-1.154082523863489e-06
145,262208051158.7833,1722.1372783380561,-0.7393395206103799,-6.637760051403372e-06,-7.174016675772118e-07,-1.1221846242573402e-06,-1.4935452047078947e-06,-2.501407353482791e-06
146,108055271136.53996,642.0378356940918,-1.6723923360455049,-3.0369060259066508e-06,-2.0985896805517175e-07,-4.5450067006481903e-07,-6.690409671498896e-07,-1.236216522703801e-06
147,50498822495.445496,1904.3094694257545,-0.9160545860413423,-1.2214393202829679e-06,-1.456869354355707e-07,-2.385506619777573e-07,-3.2318142873971017e-07,-5.517221212855028e-07
148,96233328059.94873,1723.7440733968883,-0.004840490507484807,-3.071623707559414e-06,-3.808791158678624e-07,-5.46110862669894e-07,-7.005396213906891e-07,-1.126000208365418e-06
149,202377866196.57465,1661.719795370488,-1.1443378859393538,-4.654537948891627e-06,-4.778033419826211e-07,-8.183984808117797e-07,-1.1274805025790912e-06,-1.9613192569264327e-06
150,171105820971.21213,699.5823274362178,-0.16285268573126443,-7.136417081104227e-06,-6.565686838189683e-07,-9.572054583967903e-07,-1.2345096000690244e-06,-1.9876508458854683e-06
151,149931145235.6346,1618.6440896625154,-1.6931999558341972,-2.8972418323006434e-06,-2.5813684630812015e-07,-5.394535598100015e-07,-7.887439350986388e-07,-1.453553929798864e-06
152,294780123594.69324,2448.407178092541,-1.5126838233173812,-5.101436602772743e-06,-5.339817276190714e-07,-9.867534693937804e-07,-1.392293344159097e-06,-2.479324008805694e-06
