,ns,Ts,V0s,Is_0,Is_1,Is_2,Is_3,Is_4,Is_5
5612,299900927792.2083,796.959236408054,-0.31790442998157276,-6.515526026831808e-05,-9.74576710886807e-07,-1.4294984462646301e-06,-1.8445927490849512e-06,-2.9589390966585437e-06,-7.907288327742177e-07
5613,236094365004.9026,2300.9784015295836,-1.841981302343365,-3.511671833570078e-05,-3.429788473083985e-07,-7.377560507819965e-07,-1.0849468674097436e-06,-2.0082854065498007e-06,-3.299524108617252e-07
5614,171719601510.39258,2049.9554557558513,-0.3894421599113662,-4.16538954556272e-05,-5.538247883786224e-07,-8.251959267732196e-07,-1.0772098345538547e-06,-1.7681873594984768e-06,-3.6041274715689887e-07
5615,46912872576.77954,392.94725723910295,-0.8275520707411337,-1.6689078756659576e-05,-1.858411665262199e-07,-3.08524785316484e-07,-4.2053174289631797e-07,-7.237161394213909e-07,-1.4084031206280104e-07
5616,49822755711.7488,491.1674153128323,-1.0905724261464633,-1.5961328199686427e-05,-1.663133398295592e-07,-2.941622297286578e-07,-4.1002017811771103e-07,-7.223659410906882e-07,-1.3050700015473557e-07
5617,105464746383.9895,1070.5177515077185,-1.8174832483904277,-2.0364537762636274e-05,-1.7277268776977384e-07,-4.0110568352464965e-07,-6.011644570022226e-07,-1.1317349275927431e-06,-1.7891340924677925e-07
5618,120895448740.50002,731.3296403595184,-0.15939985522907452,-3.691510280909178e-05,-4.947682219209635e-07,-7.260421951291071e-07,-9.404076023827612e-07,-1.5260852898883785e-06,-3.532556103728425e-07
5619,90801240623.40729,1668.1399629324733,-0.1458062574531609,-2.659145039446069e-05,-3.4757945174533543e-07,-5.067831567225811e-07,-6.55181814455146e-07,-1.0631571785335362e-06,-2.083284380752762e-07
5620,152957369191.85864,2114.892123550295,-0.16848303948330523,-3.940904717097765e-05,-5.346684632970768e-07,-7.755271818817886e-07,-1.0002145932891337e-06,-1.6184246879496316e-06,-3.322301704234989e-07
5621,45909012539.8463,1153.731953773745,-0.9099310506311398,-1.3242148621223946e-05,-1.4677820791079883e-07,-2.4445959343686594e-07,-3.3362317685635065e-07,-5.750015246716296e-07,-9.639289615054887e-08
5622,275435417009.01166,2497.025619238074,-0.970599185688493,-5.200345234552779e-05,-6.632906741747751e-07,-1.0698076421750731e-06,-1.441870840606603e-06,-2.4516357422830304e-06,-4.836363184602736e-07
5623,209279323111.3771,2046.502960394473,-1.0481794174593377,-4.167529768405947e-05,-5.077616183817457e-07,-8.438713785384855e-07,-1.1505475638025486e-06,-1.9812045706306673e-06,-3.784003460651915e-07
5624,146720912855.5107,577.4136008022451,-1.5368643751458682,-2.956273589137836e-05,-3.047660153793631e-07,-6.104467716009677e-07,-8.784001903581377e-07,-1.5835171495771687e-06,-3.184622251919404e-07
5625,110326622134.42813,2697.644248569019,-1.8367994503903076,-1.700401341955647e-05,-1.67519460749685e-07,-3.6162379790548345e-07,-5.325119304328195e-07,-9.867599955757684e-07,-1.4858437953789583e-07
5626,73573767019.02681,830.5580086215053,-1.4103940998531503,-1.8266697566513895e-05,-1.7926121878947635e-07,-3.471257737529801e-07,-4.975687407915929e-07,-9.00831904466507e-07,-1.5180743173995332e-07
5627,168372436490.68494,2737.975843316821,-0.4235278896852501,-3.8122130120024136e-05,-5.192003570186233e-07,-7.710153465147336e-07,-1.00497703493389e-06,-1.6467820528524952e-06,-3.2576640029478277e-07
5628,122212419093.73108,2161.2946042770923,-1.7658630430419398,-2.034862592928626e-05,-1.9790579046943146e-07,-4.212381922741954e-07,-6.187492083726322e-07,-1.145193926621377e-06,-1.7713371906090878e-07
5629,119756453712.37415,1144.8900521344337,-0.5241943824850948,-3.301401676676264e-05,-4.118187463810499e-07,-6.348234483833419e-07,-8.407586770206292e-07,-1.4027941778182627e-06,-2.850879015407098e-07
5630,147938641308.767,2024.549795320909,-0.7382733017384575,-3.3709538186430925e-05,-4.2594874998350874e-07,-6.7055849962584e-07,-8.959075058025003e-07,-1.5103065965129366e-06,-2.8812609151110395e-07
5631,74820945313.2899,1093.6192207866243,-1.4149010682085879,-1.7547783592359764e-05,-1.7509838335890913e-07,-3.3671771085478385e-07,-4.817541669405192e-07,-8.709148603711679e-07,-1.42499450232604e-07
5632,107811949111.06383,1037.7543846528908,-1.244812976055406,-2.531822062270513e-05,-2.7137457409295837e-07,-4.908702650175758e-07,-6.890562970960839e-07,-1.2222814566718962e-06,-2.203834690612613e-07
5633,172254456934.18787,758.6662713725611,-1.944996527125254,-2.897585797069549e-05,-2.3684137885012596e-07,-5.96675911422719e-07,-9.037744945387851e-07,-1.7041977125873315e-06,-3.0159811071578903e-07
5634,261564190159.73608,2706.885583784128,-0.5885374341525069,-5.406696953126654e-05,-7.318272615146583e-07,-1.1055525301892922e-06,-1.451415916200339e-06,-2.3973733882278562e-06,-4.92141156699172e-07
5635,250299430370.51395,1268.140743079071,-1.5010588147619208,-4.395237549105619e-05,-4.752927535497607e-07,-9.074487708144371e-07,-1.2906141105694896e-06,-2.3080473582245076e-06,-4.4562754382895486e-07
5636,119136166241.53745,1439.0791999064459,-1.949533494716952,-2.0302263355817686e-05,-1.650810827070042e-07,-4.0945531694791094e-07,-6.220478493300909e-07,-1.184699223065614e-06,-1.7886650822806613e-07
5637,120311188158.262,1376.9816743876383,-0.3543977873042019,-3.354510229278758e-05,-4.2981965252190234e-07,-6.446333515531007e-07,-8.43979421566299e-07,-1.3901573745144865e-06,-2.819371015622632e-07
5638,56515622043.91017,1823.1513007692417,-0.7671038045381406,-1.455338562384635e-05,-1.7465253607361823e-07,-2.7840429243123385e-07,-3.734955762818905e-07,-6.314114349763872e-07,-1.0896279751478797e-07
5639,64615490569.13748,1852.010279410189,-0.7208821549891673,-1.6571268760296507e-05,-2.0171011554237403e-07,-3.1878700131398737e-07,-4.263359941561568e-07,-7.186156022976846e-07,-1.260769512009559e-07
5640,280263992192.8603,624.8040153349691,-1.6144915817286938,-4.385244231412419e-05,-4.941867550891504e-07,-9.906345655877663e-07,-1.4163321539750014e-06,-2.515460573458795e-06,-5.521298413064493e-07
5641,61150911055.82579,2603.89806153415,-1.0204772661706123,-1.3009406522017514e-05,-1.5846537806177817e-07,-2.612717574407014e-07,-3.546917628609364e-07,-6.063820717618082e-07,-1.0209275681718626e-07
5642,82151812714.59544,1007.2300345177016,-0.5192812817533419,-2.4913177538543613e-05,-3.01912824212974e-07,-4.6764603931012413e-07,-6.207630760615563e-07,-1.0389324368193327e-06,-2.0155323785771765e-07
5643,105797748299.67668,2387.3191675619755,-0.3050823793011397,-2.6750537891228465e-05,-3.5822018733295105e-07,-5.275483264539078e-07,-6.849837609798861e-07,-1.1168671724720633e-06,-2.1447842756052054e-07
5644,145571348835.56488,2620.7873323350036,-0.8127023804670144,-3.066817423812888e-05,-3.948233680884286e-07,-6.238375709251431e-07,-8.345909096187392e-07,-1.408771160113593e-06,-2.611007463260088e-07
5645,55145562295.81738,1255.571274295317,-1.1877519321551728,-1.3991867997307113e-05,-1.4878731638962941e-07,-2.649424198468201e-07,-3.7006170069901663e-07,-6.532408361436466e-07,-1.0631461883954404e-07
5646,248106589178.28534,587.5813897399962,-1.7932606726633176,-3.792272910577384e-05,-3.8357938145661357e-07,-8.508846187406716e-07,-1.2464887942849098e-06,-2.263330366327466e-06,-4.710317424351881e-07
5647,77119470627.4428,533.0399631647276,-0.06115677327581759,-2.7844466812285787e-05,-3.641461937081432e-07,-5.310631700709682e-07,-6.861739939388346e-07,-1.1110213070037205e-06,-2.522061811149111e-07
5648,44876086672.14106,2567.485884344026,-1.0914362808330722,-9.545479934774347e-06,-1.1354577860234045e-07,-1.899396560025912e-07,-2.589184524609724e-07,-4.4370051461634585e-07,-7.308878853434466e-08
5649,114657983539.69716,1845.292509527113,-0.07130648679464824,-3.2342404641619876e-05,-4.330680352074626e-07,-6.242247952653567e-07,-8.027524106655098e-07,-1.2943638414785614e-06,-2.61458875367911e-07
5650,236019935954.9156,2737.7122539444817,-0.5396454325337758,-4.994567174349335e-05,-6.781904481009265e-07,-1.0188641674387654e-06,-1.3346000140788983e-06,-2.199169879906469e-06,-4.4748325049658007e-07
5651,96844649703.199,457.84838379573785,-1.4576206651303139,-2.2518320084612532e-05,-2.3195447051625276e-07,-4.567213994452429e-07,-6.552764985457237e-07,-1.1808076935515508e-06,-2.3270303751366938e-07
5652,169257372691.11542,1335.1441788830355,-0.7885662288098261,-3.983338013955171e-05,-4.913573050733424e-07,-7.86464344247242e-07,-1.0569739344194089e-06,-1.7911395652206728e-06,-3.639752335389358e-07
5653,123422250583.79149,1277.7478403426016,-0.8335637143903762,-3.077974683375015e-05,-3.675835572820074e-07,-5.972636134881957e-07,-8.078036602288184e-07,-1.379638369751853e-06,-2.6533471691958853e-07
5654,219003541074.23633,2699.1602478039877,-1.067158869593793,-4.091759991570894e-05,-5.132504489532648e-07,-8.457158247114969e-07,-1.1495754785370813e-06,-1.9739710098331076e-06,-3.690338957902197e-07
5655,176278575872.5059,411.9597797979499,-0.4532093252997673,-4.024908723477412e-05,-6.195725201115087e-07,-9.321700318569767e-07,-1.2150842939172695e-06,-1.969007794150611e-06,-5.425132337945404e-07
5656,173070009477.93643,2006.2142021331906,-1.6183274698484325,-2.976626296938206e-05,-3.0785545417147963e-07,-6.106663341840875e-07,-8.806368863883252e-07,-1.6029488843955005e-06,-2.6825737050190507e-07
5657,113815248708.64041,555.0236568312472,-1.1232455581571654,-2.7850358994330823e-05,-3.217192526172943e-07,-5.64013322553552e-07,-7.817176463164033e-07,-1.3634546603324401e-06,-2.8536550085123995e-07
5658,42989458800.163155,1192.216329135214,-0.60762451787713,-1.346517691832944e-05,-1.5631482622084376e-07,-2.452271678144086e-07,-3.2703560980256584e-07,-5.496124622972244e-07,-9.544493447344817e-08
5659,77795423132.83345,816.9341116687584,-0.6861677401451058,-2.362443895615293e-05,-2.771446990475202e-07,-4.430861678798176e-07,-5.95614314626692e-07,-1.0106053875092812e-06,-1.9536646311769993e-07
5660,59522571241.100044,2251.871214387633,-0.4153062673106369,-1.566957942795757e-05,-2.0177417219500213e-07,-3.01836427476137e-07,-3.943079362332914e-07,-6.464424191880092e-07,-1.1719954368076943e-07
5661,267918868162.81857,2475.6719154347675,-1.9320768087174094,-3.7440936391193094e-05,-3.567128248010556e-07,-7.955268278803752e-07,-1.1788575112776803e-06,-2.1957404514133596e-06,-3.571544508203305e-07
5662,69527361293.35835,1898.7656300852848,-1.312017803742938,-1.4761436624517859e-05,-1.6150282336340382e-07,-2.9234449968189413e-07,-4.1027219488231134e-07,-7.270738944660583e-07,-1.1708077020104757e-07
5663,296583777596.8357,2399.2927703278942,-1.6071403922560195,-4.6127507751923996e-05,-5.055951066238217e-07,-9.668045050074202e-07,-1.377730803876709e-06,-2.4762255269176757e-06,-4.414652603125281e-07
5664,135593812193.57353,569.6955037388157,-0.9446550519685946,-3.30295968412595e-05,-4.0579095214633944e-07,-6.76862820050375e-07,-9.21473145045873e-07,-1.575954755071119e-06,-3.518102743168423e-07
5665,53223287947.83806,2170.936482706091,-0.421936905812222,-1.4271430757050122e-05,-1.81937488040883e-07,-2.726077660359033e-07,-3.56317325349984e-07,-5.843250280886237e-07,-1.0511943743140414e-07
5666,42535393131.00555,1981.7310797610517,-0.742389000447885,-1.0973068913218554e-05,-1.319019404410646e-07,-2.082699966929629e-07,-2.7808159783117425e-07,-4.667920367397804e-07,-7.961840774392531e-08
5667,65599678155.77261,2264.7314246019196,-1.3979518337786765,-1.2893970867580608e-05,-1.4170960932507544e-07,-2.60457501033801e-07,-3.6696797408453677e-07,-6.520528175584523e-07,-1.0317083347908673e-07
5668,205917097733.59726,402.6390436739422,-1.1239864987715604,-3.8412513909869064e-05,-5.254542279209631e-07,-8.968332200494414e-07,-1.222847688067934e-06,-2.0728300977586384e-06,-5.274892308212821e-07
5669,105605256226.2693,422.9180848104666,-0.916840896301341,-2.7644715411074052e-05,-3.418595988823058e-07,-5.6917721409022e-07,-7.741690480809058e-07,-1.3221511871809661e-06,-3.009479973924643e-07
5670,54149487632.3647,1512.1967752387359,-1.3062626393877481,-1.2585514467021483e-05,-1.323734370462031e-07,-2.422124382420818e-07,-3.4108068977077663e-07,-6.06434288073425e-07,-9.599937105433599e-08
5671,41924017905.69464,1931.9649907430278,-0.9383917632337473,-1.032406096046649e-05,-1.2005337264147303e-07,-1.9711970689109036e-07,-2.671515399196719e-07,-4.5572781775135426e-07,-7.553899142303294e-08
5672,140846318755.31256,1819.5920351317675,-1.1451520393110641,-2.952628797821559e-05,-3.4253264918782946e-07,-5.895504442562615e-07,-8.142326906994468e-07,-1.4218147616348603e-06,-2.5521024594010817e-07
5673,72789025247.94681,1213.6111998217298,-1.0085518383672227,-1.8995136847696512e-05,-2.1252675564516495e-07,-3.61211709762343e-07,-4.967892252215338e-07,-8.638782590263387e-07,-1.5006221537217367e-07
5674,71396202503.96281,695.6302843652096,-0.0491006157850844,-2.6184289608343033e-05,-3.3227391556339725e-07,-4.842829882021765e-07,-6.259112550196953e-07,-1.015002857282697e-06,-2.1544244483429e-07
5675,71960552352.55042,1599.4875610965396,-0.4569875193417894,-2.0348244419596073e-05,-2.538846207870019e-07,-3.86248857495659e-07,-5.087482727078789e-07,-8.436137496585868e-07,-1.5546618173464514e-07
5676,56643720525.419334,2267.8102299842567,-1.9386663950710525,-9.163330450676307e-06,-8.057412770064899e-08,-1.9049618430884147e-07,-2.857433461204847e-07,-5.363916125474613e-07,-7.540282652134208e-08
5677,270477676182.25946,2175.0441727345715,-0.15824433686637862,-6.336550810960725e-05,-8.858601807204431e-07,-1.2735148908768601e-06,-1.634717706804823e-06,-2.626943845609964e-06,-5.865358967237685e-07
5678,154782688916.39883,1215.0779103067339,-0.5943651860851389,-3.936392788547759e-05,-4.968095705103999e-07,-7.709053650972577e-07,-1.023359581574461e-06,-1.7107160295507751e-06,-3.572642997840104e-07
5679,166552688734.6672,1020.3607710550655,-1.2484196929268712,-3.530300115167283e-05,-3.9528984603357894e-07,-7.080079418996816e-07,-9.891401966606593e-07,-1.7420758279503762e-06,-3.409190665816441e-07
5680,59041835306.63,766.5517817810478,-1.1802466662450979,-1.665892405713562e-05,-1.7217989627616757e-07,-3.1016802160911833e-07,-4.350481665897068e-07,-7.716379463314626e-07,-1.323228793993881e-07
5681,64259107620.688934,830.2725709541584,-0.18667206270721626,-2.284819515646705e-05,-2.823952222950877e-07,-4.1851513171106974e-07,-5.451292379679573e-07,-8.926522499073691e-07,-1.77833164261499e-07
5682,76519471509.69167,2068.1344927890277,-0.6979265995307273,-1.8825962262802673e-05,-2.344445215870477e-07,-3.6760174707145805e-07,-4.901081999802374e-07,-8.234566867400176e-07,-1.4673107639832958e-07
5683,246853550750.52606,1116.0660046466878,-0.151457665358405,-6.107830652663529e-05,-8.640788927703768e-07,-1.250063176502745e-06,-1.6070861159318802e-06,-2.5795632529304093e-06,-6.341387630009801e-07
5684,94857319357.85873,1203.3263652619798,-1.4181229070516073,-2.1028331082698237e-05,-2.1394890927760676e-07,-4.0901562008943475e-07,-5.841242578065672e-07,-1.0540517778864599e-06,-1.767771440055063e-07
5685,50736761439.561295,2203.0178537677866,-0.7857758898723286,-1.233846621233799e-05,-1.5075788609232835e-07,-2.391034730803748e-07,-3.1986908554364447e-07,-5.382827771936252e-07,-9.232679691116285e-08
5686,54143889446.038666,1218.6697512959638,-0.8796329829731528,-1.5210912848689049e-05,-1.7197862473546322e-07,-2.8414143692664734e-07,-3.867078402767933e-07,-6.647738347576072e-07,-1.1362753403914876e-07
5687,108705561366.80124,901.0086923397367,-1.563474747706474,-2.340245290943365e-05,-2.2431498626074552e-07,-4.574421533552625e-07,-6.644519078791535e-07,-1.2162332002488308e-06,-2.1017856320354328e-07
5688,51560151427.90298,862.792192169329,-1.4881579790864736,-1.3122950518332911e-05,-1.2264259155415306e-07,-2.4574835124894736e-07,-3.556828334677249e-07,-6.4986997241045e-07,-1.0158757724652809e-07
5689,278447760388.9712,1346.611260771027,-0.2619708594409189,-6.503922698588866e-05,-9.113328029718944e-07,-1.33188558550208e-06,-1.720526285271342e-06,-2.778890133922724e-06,-6.648317220766733e-07
5690,48380939594.1185,1441.318901627272,-1.406928859644529,-1.1141864376489583e-05,-1.1257192697310986e-07,-2.1354526575292982e-07,-3.039490017204814e-07,-5.458089025303109e-07,-8.410833707873865e-08
5691,57081248385.05438,1892.3181870533365,-0.5460156814887789,-1.540324951937062e-05,-1.91165092767215e-07,-2.93180445887152e-07,-3.8721065464121906e-07,-6.432247274451508e-07,-1.1434456157729698e-07
5692,264453309177.42407,2693.343036683456,-1.6999187072060435,-3.969008930367061e-05,-4.2600856681010514e-07,-8.408633253283908e-07,-1.2096077960226043e-06,-2.1952603562001413e-06,-3.7396833178227795e-07
5693,182540634187.4406,1347.8848103305938,-0.27572586839924695,-4.761966812933028e-05,-6.351813345629236e-07,-9.377503857858213e-07,-1.2184240804245265e-06,-1.9864448367274045e-06,-4.387642921888329e-07
5694,46890121661.121254,1066.7288655917328,-0.3532371817264779,-1.5955942055610345e-05,-1.911567698109472e-07,-2.8896508754908354e-07,-3.7957681786013836e-07,-6.274340941135758e-07,-1.1417808290265945e-07
5695,205254240379.92657,1443.1597949938944,-1.1995204791402578,-4.1115035463768487e-05,-4.7484283398327543e-07,-8.278581984497093e-07,-1.1468804817987514e-06,-2.0047557455377106e-06,-3.887980478811814e-07
5696,172648753131.23575,1885.1991305576223,-0.3529018036768483,-4.286211681175453e-05,-5.69014571550991e-07,-8.451976644277392e-07,-1.1017476313688632e-06,-1.8052086641983683e-06,-3.733047775718023e-07
5697,65993803506.71308,1154.0214298530195,-0.948614264710427,-1.7968523234844664e-05,-2.0174627278959516e-07,-3.3878324746745233e-07,-4.6394010697176164e-07,-8.031323455386254e-07,-1.3960397080998823e-07
5698,56651068508.77193,556.2919529597,-0.030785168275051955,-2.261451820256509e-05,-2.8303845927139576e-07,-4.12611398902506e-07,-5.333404615673743e-07,-8.650274814736531e-07,-1.8272606659545891e-07
5699,243231228888.85327,2008.4973268134506,-1.424054128886797,-4.2450978680461896e-05,-4.7667479044373415e-07,-8.717106003418018e-07,-1.2265627970494304e-06,-2.178726149229177e-06,-3.9873505943251853e-07
5700,118628891595.65579,1247.1307346372187,-0.531271300256807,-3.23124889874834e-05,-4.030991965964011e-07,-6.214607593368818e-07,-8.231986155247483e-07,-1.3740675439337895e-06,-2.751659775826916e-07
5701,51746945773.149536,2658.230551805906,-0.10406735596221273,-1.4027068813272429e-05,-1.883976133464326e-07,-2.6950520575265114e-07,-3.4477908013469824e-07,-5.504416231195123e-07,-1.030043111341962e-07
5702,115406791987.50566,1079.933161688904,-1.2668938253974802,-2.6411059107131385e-05,-2.8318839848206085e-07,-5.14483579221366e-07,-7.231408264358296e-07,-1.284225642104972e-06,-2.3203208139531298e-07
5703,64993297080.57922,1961.63630074094,-1.7568930850821338,-1.1732104595640985e-05,-1.1033386182710979e-07,-2.37961574337485e-07,-3.503041986731646e-07,-6.484258373008022e-07,-9.521996790218792e-08
5704,79674957124.87645,1400.5228058674452,-0.010612564945496006,-2.5524230856864263e-05,-3.3165948769529704e-07,-4.778062862560594e-07,-6.143138399574709e-07,-9.90209137038576e-07,-1.9633566132099092e-07
5705,52042090580.06546,1098.7310290816918,-0.5708362983401913,-1.639774746604032e-05,-1.9290126682502274e-07,-3.014284359924545e-07,-4.015078058403409e-07,-6.743978598526118e-07,-1.206127266071116e-07
5706,41144571383.48336,1845.55082145764,-0.8562764819155859,-1.0550298223112067e-05,-1.233897208307302e-07,-1.9960643055560813e-07,-2.6905257260308095e-07,-4.564010702694385e-07,-7.636110334712748e-08
5707,73302062095.72769,308.4190921585739,-1.110189088070477,-2.025552920047131e-05,-2.357026718664506e-07,-4.1475825120306625e-07,-5.75057557474729e-07,-1.0018811152839073e-06,-2.1863916109910582e-07
5708,283877448603.5196,1223.1006018416165,-0.18272445700190132,-6.722828570619052e-05,-9.552938678265111e-07,-1.382628074673974e-06,-1.7774942082834192e-06,-2.8519252956407755e-06,-7.042991089086005e-07
5709,146944018704.66458,2687.9848601099407,-1.306717673282201,-2.6661324946632652e-05,-3.148773302553462e-07,-5.536100205543895e-07,-7.698901006900475e-07,-1.3534739430438768e-06,-2.321617227868264e-07
5710,81612022410.679,1460.368911650297,-1.8908074016456806,-1.4850910774627008e-05,-1.23655421219521e-07,-2.967843497577718e-07,-4.480538160806599e-07,-8.48990582738496e-07,-1.238522008314971e-07
5711,133618201639.3865,1534.894825822433,-0.4559704998698546,-3.504207701484282e-05,-4.484141456238265e-07,-6.802810299664976e-07,-8.950594737259336e-07,-1.4827516938789672e-06,-2.9785785032109693e-07
5712,62838901366.27416,1104.0577237310572,-0.49982287229130495,-1.963024675071387e-05,-2.3564591854079386e-07,-3.638738939782601e-07,-4.823980455403655e-07,-8.062006792834736e-07,-1.4905500193268506e-07
5713,99943165066.08142,1273.5570223957075,-0.7155562970585692,-2.6689904748097365e-05,-3.2101168186588763e-07,-5.113669752139041e-07,-6.86504795625587e-07,-1.1634809004698292e-06,-2.202409960750937e-07
5714,63592112822.68464,888.2001982182875,-0.9115275211093232,-1.863426937200424e-05,-2.0712369893958986e-07,-3.469775889873765e-07,-4.7478811219963006e-07,-8.213299948942418e-07,-1.465475791464075e-07
5715,149840049620.42303,851.5168714332231,-1.9927580683250006,-2.553425243635227e-05,-1.9687538278250757e-07,-5.187960572358635e-07,-7.94180258876664e-07,-1.5149097188316946e-06,-2.5197438780022657e-07
5716,103685235292.02583,882.9083743421762,-1.8357504721594624,-2.049138529468781e-05,-1.694615673520265e-07,-4.021747211707834e-07,-6.052600313596974e-07,-1.1424975256157513e-06,-1.8400008378164152e-07
5717,63515643451.89707,465.6497578036023,-1.3036803515488034,-1.7872839983361846e-05,-1.8117476417101018e-07,-3.409484198960498e-07,-4.841343757265863e-07,-8.672747878499794e-07,-1.6003981057998913e-07
5718,47330251166.8301,2420.841861927676,-0.519076024086756,-1.2031672884328994e-05,-1.5339991438064905e-07,-2.31887769626485e-07,-3.0405295577448606e-07,-4.998341867748118e-07,-8.872978100271646e-08
5719,126252088448.66167,1226.7919788970485,-0.5903784723654639,-3.356264104972987e-05,-4.168442641910368e-07,-6.484075582245605e-07,-8.619660474407948e-07,-1.444300202165355e-06,-2.9060982529165137e-07
5720,47967801774.17873,1504.0015435459923,-1.2905641999251307,-1.1349887032141764e-05,-1.1916337781616937e-07,-2.169768909469925e-07,-3.0497800855760946e-07,-5.409799658261704e-07,-8.507224467327837e-08
5721,187825595497.17383,1740.4109219407342,-0.352462014218488,-4.654539185783671e-05,-6.18326743348388e-07,-9.186513920320282e-07,-1.1973945606809816e-06,-1.960997630551173e-06,-4.150796422397673e-07
5722,259873922273.64932,1971.6938857029547,-1.5141476216538141,-4.370007494464934e-05,-4.788506775154735e-07,-9.010457441704745e-07,-1.2783110897798859e-06,-2.2875103617213454e-06,-4.1622990101778025e-07
5723,53481432575.088196,1523.5531730574146,-1.3795921288953958,-1.2117755100039625e-05,-1.2490092265572253e-07,-2.34001975536779e-07,-3.318794771321871e-07,-5.940749788883039e-07,-9.270014154292756e-08
5724,82026275946.97908,2388.6065691081285,-1.3409412982069602,-1.592248840975926e-05,-1.803194754530787e-07,-3.2432777859179914e-07,-4.540962820175431e-07,-8.02628209500028e-07,-1.302599268861431e-07
5725,218258793571.01642,966.265385513497,-0.846314656244836,-4.789299481341655e-05,-6.091845861954875e-07,-9.824398149045354e-07,-1.3212827957614912e-06,-2.231921383143253e-06,-4.991532023618645e-07
5726,130333439058.32835,1613.600077228089,-0.37203444824757614,-3.468520456033275e-05,-4.4899016189420395e-07,-6.727085205386895e-07,-8.803720764408703e-07,-1.4495135803223142e-06,-2.9153365879402594e-07
5727,70642424403.96901,1918.9148275723996,-0.9921068894305789,-1.647971738007597e-05,-1.936199866346176e-07,-3.224400411406316e-07,-4.3991225904783054e-07,-7.576941914680696e-07,-1.2873066165647537e-07
5728,149411748764.70282,1513.3843442353575,-1.5593012812648575,-2.8211542481592702e-05,-2.860396578765636e-07,-5.656584862181358e-07,-8.151048678523914e-07,-1.4822743621923582e-06,-2.5253685631948636e-07
5729,175317634000.39386,355.7602839631907,-1.8100689365493847,-2.8077622712948937e-05,-2.8452080091818377e-07,-6.491296881936901e-07,-9.545407377101552e-07,-1.7334211033025996e-06,-3.766175091718843e-07
5730,114601731535.25107,2058.6856788066957,-0.3989604680432648,-2.920434705896655e-05,-3.824129083210048e-07,-5.724121345613183e-07,-7.487756181300142e-07,-1.232130295389137e-06,-2.377032409516961e-07
5731,211904628410.7354,1576.0845043987997,-0.054352660642678075,-5.5241362317273035e-05,-7.626291285499223e-07,-1.0927768463723587e-06,-1.4005035771431237e-06,-2.2457386366514305e-06,-5.103851186258426e-07
5732,58021406868.12344,2586.1029038140096,-0.20629580906370193,-1.538861172899861e-05,-2.053230749969905e-07,-2.9762428825836615e-07,-3.832220930601925e-07,-6.170892466925115e-07,-1.1470474637619387e-07
5733,77544099469.44873,2494.315071485683,-0.20151747471440284,-2.0395879891145178e-05,-2.7401178276884223e-07,-3.979324444332163e-07,-5.131575460526237e-07,-8.289823106319696e-07,-1.5674887735947337e-07
5734,251199908625.97046,2048.3617714391276,-0.21355354767275836,-5.942952773456804e-05,-8.208099607066082e-07,-1.1900684311466032e-06,-1.5337248092496885e-06,-2.4768891564648373e-06,-5.472577193131416e-07
5735,48926153931.97194,1764.1784252240464,-1.4564713980518114,-1.0400239096813656e-05,-1.0668307429406228e-07,-2.0346595792413519e-07,-2.898373106736325e-07,-5.203048486872687e-07,-7.96192400856875e-08
5736,126700497831.76447,2286.4216320663036,-1.4177797706670692,-2.3421732094630545e-05,-2.6087181611985606e-07,-4.801699924499206e-07,-6.777224302712705e-07,-1.2090306389641037e-06,-2.0120517912030731e-07
5737,67755810940.42804,717.0582957674048,-0.9469969314750231,-2.012390366877926e-05,-2.2210152726086523e-07,-3.760394642246181e-07,-5.164091727309962e-07,-8.963448150848321e-07,-1.6547609043476454e-07
5738,53895800980.50439,1387.0860606874908,-0.8166287453504191,-1.4896307144269498e-05,-1.720101923751105e-07,-2.7942774466581303e-07,-3.778028212677184e-07,-6.446771840553072e-07,-1.1056303616934495e-07
5739,212523548568.99753,2648.415564355111,-1.6440722381653896,-3.342606449920643e-05,-3.615422443130076e-07,-7.04495341182908e-07,-1.0105396513392607e-06,-1.830223973854352e-06,-3.070970882286242e-07
5740,74374736265.71054,2617.106874878877,-1.8996084663893307,-1.1535631957883676e-05,-1.0837748005154157e-07,-2.4455454445316397e-07,-3.633582950766942e-07,-6.772402211653778e-07,-9.798518220388209e-08
5741,60148526892.36724,2230.673355090904,-0.6927627693070495,-1.4769113269277347e-05,-1.8418864737101676e-07,-2.8751607579144734e-07,-3.8237819682305644e-07,-6.39838532650776e-07,-1.121456183904061e-07
5742,58513602577.561424,1994.264351212475,-0.0345198994789242,-1.7544709843394256e-05,-2.3009724751482498e-07,-3.2977167088318716e-07,-4.2262627416945524e-07,-6.774527747530795e-07,-1.2784504630400505e-07
5743,84316205452.7968,1540.9330412899667,-0.18258304109499224,-2.5205620332532988e-05,-3.2530427344049585e-07,-4.772575202385887e-07,-6.187690864516886e-07,-1.0075330353666378e-06,-1.9592304278946506e-07
5744,251708557855.06396,1958.2440543755079,-1.6164411442686102,-4.1189088393469575e-05,-4.344139509564577e-07,-8.507403042567404e-07,-1.2208427706017978e-06,-2.2085107483227023e-06,-3.9159308137985805e-07
5745,157848406609.33353,1487.83162580951,-0.43694692982464,-4.054687544951043e-05,-5.246082905640275e-07,-7.924165418009427e-07,-1.0404134485418964e-06,-1.7186287276557387e-06,-3.57057050622501e-07
